iso3,year,value,indicator description,indicator code
COG,2018,1.0134371838164995,WDI-calculated corruption score share of 148,CC.EST calculated
COM,2018,2.3207876770546663,WDI-calculated corruption score share of 148,CC.EST calculated
CPV,2018,6.3158173010215535,WDI-calculated corruption score share of 148,CC.EST calculated
DJI,2018,2.5914533231878676,WDI-calculated corruption score share of 148,CC.EST calculated
DZA,2018,2.8007611014354383,WDI-calculated corruption score share of 148,CC.EST calculated
EGY,2018,3.1590984093119445,WDI-calculated corruption score share of 148,CC.EST calculated
ERI,2018,1.1514583892180963,WDI-calculated corruption score share of 148,CC.EST calculated
ETH,2018,3.182471396132244,WDI-calculated corruption score share of 148,CC.EST calculated
GAB,2018,2.3030772103332757,WDI-calculated corruption score share of 148,CC.EST calculated
GHA,2018,4.094469920844219,WDI-calculated corruption score share of 148,CC.EST calculated
GIN,2018,1.8036882673975259,WDI-calculated corruption score share of 148,CC.EST calculated
GMB,2018,3.190588539070628,WDI-calculated corruption score share of 148,CC.EST calculated
GNB,2018,0.5635185940410207,WDI-calculated corruption score share of 148,CC.EST calculated
GNQ,2018,0.6024533267446659,WDI-calculated corruption score share of 148,CC.EST calculated
KEN,2018,2.293494404246203,WDI-calculated corruption score share of 148,CC.EST calculated
LBR,2018,2.2714756818796418,WDI-calculated corruption score share of 148,CC.EST calculated
LBY,2018,0.6351343263287109,WDI-calculated corruption score share of 148,CC.EST calculated
LSO,2018,4.097547346826293,WDI-calculated corruption score share of 148,CC.EST calculated
MAR,2018,3.718959141285134,WDI-calculated corruption score share of 148,CC.EST calculated
MDG,2018,1.9006774226446095,WDI-calculated corruption score share of 148,CC.EST calculated
MLI,2018,2.6692402765298646,WDI-calculated corruption score share of 148,CC.EST calculated
MOZ,2018,2.427611174271811,WDI-calculated corruption score share of 148,CC.EST calculated
MRT,2018,2.4191733156757644,WDI-calculated corruption score share of 148,CC.EST calculated
MUS,2018,4.901326853834746,WDI-calculated corruption score share of 148,CC.EST calculated
MWI,2018,2.5349464833121536,WDI-calculated corruption score share of 148,CC.EST calculated
NAM,2018,5.201189290569505,WDI-calculated corruption score share of 148,CC.EST calculated
NER,2018,2.964596139796499,WDI-calculated corruption score share of 148,CC.EST calculated
NGA,2018,1.7446037031989654,WDI-calculated corruption score share of 148,CC.EST calculated
RWA,2018,5.76970771579739,WDI-calculated corruption score share of 148,CC.EST calculated
SDN,2018,0.8163340806744516,WDI-calculated corruption score share of 148,CC.EST calculated
SEN,2018,4.320602975784376,WDI-calculated corruption score share of 148,CC.EST calculated
SLE,2018,3.1665628625562596,WDI-calculated corruption score share of 148,CC.EST calculated
SOM,2018,0.0,WDI-calculated corruption score share of 148,CC.EST calculated
SSD,2018,0.10681801616433619,WDI-calculated corruption score share of 148,CC.EST calculated
STP,2018,4.8183595649045525,WDI-calculated corruption score share of 148,CC.EST calculated
SWZ,2018,3.862239194653013,WDI-calculated corruption score share of 148,CC.EST calculated
SYC,2018,6.576118868837422,WDI-calculated corruption score share of 148,CC.EST calculated
TCD,2018,0.947904827601569,WDI-calculated corruption score share of 148,CC.EST calculated
TGO,2018,2.5762219218387523,WDI-calculated corruption score share of 148,CC.EST calculated
TUN,2018,4.1539343812571445,WDI-calculated corruption score share of 148,CC.EST calculated
TZA,2018,3.2554560583933654,WDI-calculated corruption score share of 148,CC.EST calculated
UGA,2018,1.825706989764099,WDI-calculated corruption score share of 148,CC.EST calculated
ZAF,2018,4.098362431226925,WDI-calculated corruption score share of 148,CC.EST calculated
ZMB,2018,2.751093282237457,WDI-calculated corruption score share of 148,CC.EST calculated
ZWE,2018,1.3406966259875661,WDI-calculated corruption score share of 148,CC.EST calculated
AGO,2019,1.8331098983779945,WDI-calculated corruption score share of 148,CC.EST calculated
BDI,2019,0.7449955615807741,WDI-calculated corruption score share of 148,CC.EST calculated
BEN,2019,3.6171297712529333,WDI-calculated corruption score share of 148,CC.EST calculated
BFA,2019,3.887383765457503,WDI-calculated corruption score share of 148,CC.EST calculated
BWA,2019,6.113389736054995,WDI-calculated corruption score share of 148,CC.EST calculated
CAF,2019,1.3914835277221598,WDI-calculated corruption score share of 148,CC.EST calculated
CIV,2019,3.040599519314583,WDI-calculated corruption score share of 148,CC.EST calculated
CMR,2019,1.4327881416731774,WDI-calculated corruption score share of 148,CC.EST calculated
COD,2019,0.6010932986940304,WDI-calculated corruption score share of 148,CC.EST calculated
COG,2019,0.8947024279203635,WDI-calculated corruption score share of 148,CC.EST calculated
COM,2019,1.8238439390697592,WDI-calculated corruption score share of 148,CC.EST calculated
CPV,2019,6.520658396427385,WDI-calculated corruption score share of 148,CC.EST calculated
DJI,2019,2.261449313269566,WDI-calculated corruption score share of 148,CC.EST calculated
DZA,2019,2.8132298738400663,WDI-calculated corruption score share of 148,CC.EST calculated
EGY,2019,2.815325630388559,WDI-calculated corruption score share of 148,CC.EST calculated
ERI,2019,0.9645051669819699,WDI-calculated corruption score share of 148,CC.EST calculated
ETH,2019,3.358504484137401,WDI-calculated corruption score share of 148,CC.EST calculated
GAB,2019,2.2453143044092934,WDI-calculated corruption score share of 148,CC.EST calculated
GHA,2019,4.160013868000854,WDI-calculated corruption score share of 148,CC.EST calculated
GIN,2019,2.177934719711554,WDI-calculated corruption score share of 148,CC.EST calculated
GMB,2019,3.4258633957084217,WDI-calculated corruption score share of 148,CC.EST calculated
GNB,2019,0.7424183117830008,WDI-calculated corruption score share of 148,CC.EST calculated
GNQ,2019,0.5804371796525991,WDI-calculated corruption score share of 148,CC.EST calculated
KEN,2019,2.44452011363082,WDI-calculated corruption score share of 148,CC.EST calculated
LBR,2019,2.1700173520314996,WDI-calculated corruption score share of 148,CC.EST calculated
LBY,2019,0.5533049470847462,WDI-calculated corruption score share of 148,CC.EST calculated
LSO,2019,4.125680697891778,WDI-calculated corruption score share of 148,CC.EST calculated
MAR,2019,3.6060393718571766,WDI-calculated corruption score share of 148,CC.EST calculated
MDG,2019,1.8381125018084132,WDI-calculated corruption score share of 148,CC.EST calculated
MLI,2019,2.6942689319426094,WDI-calculated corruption score share of 148,CC.EST calculated
MOZ,2019,2.2820730297506655,WDI-calculated corruption score share of 148,CC.EST calculated
MRT,2019,2.2966890769597277,WDI-calculated corruption score share of 148,CC.EST calculated
MUS,2019,4.944861994634671,WDI-calculated corruption score share of 148,CC.EST calculated
MWI,2019,2.4998928636238387,WDI-calculated corruption score share of 148,CC.EST calculated
NAM,2019,5.195537438200866,WDI-calculated corruption score share of 148,CC.EST calculated
NER,2019,3.030379957054674,WDI-calculated corruption score share of 148,CC.EST calculated
NGA,2019,1.6890803711366775,WDI-calculated corruption score share of 148,CC.EST calculated
RWA,2019,5.709823618016388,WDI-calculated corruption score share of 148,CC.EST calculated
SDN,2019,0.9732535650325702,WDI-calculated corruption score share of 148,CC.EST calculated
SEN,2019,4.418515798473027,WDI-calculated corruption score share of 148,CC.EST calculated
SLE,2019,3.26925456409375,WDI-calculated corruption score share of 148,CC.EST calculated
SOM,2019,0.18563206880574354,WDI-calculated corruption score share of 148,CC.EST calculated
SSD,2019,0.0,WDI-calculated corruption score share of 148,CC.EST calculated
STP,2019,4.755532515122333,WDI-calculated corruption score share of 148,CC.EST calculated
SWZ,2019,3.6270814625730026,WDI-calculated corruption score share of 148,CC.EST calculated
SYC,2019,7.31945892258262,WDI-calculated corruption score share of 148,CC.EST calculated
TCD,2019,0.9404393015929872,WDI-calculated corruption score share of 148,CC.EST calculated
TGO,2019,2.59198577844527,WDI-calculated corruption score share of 148,CC.EST calculated
TUN,2019,4.083846976521971,WDI-calculated corruption score share of 148,CC.EST calculated
TZA,2019,3.3927654265936344,WDI-calculated corruption score share of 148,CC.EST calculated
UGA,2019,1.5382847201231662,WDI-calculated corruption score share of 148,CC.EST calculated
ZAF,2019,4.3503560283230165,WDI-calculated corruption score share of 148,CC.EST calculated
ZMB,2019,2.7738496200890754,WDI-calculated corruption score share of 148,CC.EST calculated
ZWE,2019,1.2532867545743362,WDI-calculated corruption score share of 148,CC.EST calculated
AGO,2020,2.1637337488782658,WDI-calculated corruption score share of 148,CC.EST calculated
BDI,2020,0.806626601673436,WDI-calculated corruption score share of 148,CC.EST calculated
BEN,2020,4.0969498348285835,WDI-calculated corruption score share of 148,CC.EST calculated
BFA,2020,3.9193770864385225,WDI-calculated corruption score share of 148,CC.EST calculated
BWA,2020,5.502475466798202,WDI-calculated corruption score share of 148,CC.EST calculated
CAF,2020,1.3862892266992688,WDI-calculated corruption score share of 148,CC.EST calculated
CIV,2020,2.9916701096008937,WDI-calculated corruption score share of 148,CC.EST calculated
CMR,2020,1.7221034077701638,WDI-calculated corruption score share of 148,CC.EST calculated
COD,2020,0.7432533342722304,WDI-calculated corruption score share of 148,CC.EST calculated
COG,2020,1.0285474836680941,WDI-calculated corruption score share of 148,CC.EST calculated
COM,2020,1.5716895759500134,WDI-calculated corruption score share of 148,CC.EST calculated
CPV,2020,6.010742784289011,WDI-calculated corruption score share of 148,CC.EST calculated
DJI,2020,2.5571391594363932,WDI-calculated corruption score share of 148,CC.EST calculated
DZA,2020,2.7430735046186223,WDI-calculated corruption score share of 148,CC.EST calculated
EGY,2020,2.432907863908214,WDI-calculated corruption score share of 148,CC.EST calculated
ERI,2020,1.28788670159524,WDI-calculated corruption score share of 148,CC.EST calculated
ETH,2020,3.341679661061362,WDI-calculated corruption score share of 148,CC.EST calculated
GAB,2020,2.267750569201294,WDI-calculated corruption score share of 148,CC.EST calculated
GHA,2020,3.908525064189812,WDI-calculated corruption score share of 148,CC.EST calculated
GIN,2020,2.0813221361730974,WDI-calculated corruption score share of 148,CC.EST calculated
GMB,2020,3.265793406547023,WDI-calculated corruption score share of 148,CC.EST calculated
GNB,2020,1.2388419817270924,WDI-calculated corruption score share of 148,CC.EST calculated
GNQ,2020,0.858097990613089,WDI-calculated corruption score share of 148,CC.EST calculated
KEN,2020,2.2927048376093713,WDI-calculated corruption score share of 148,CC.EST calculated
LBR,2020,2.230098320393309,WDI-calculated corruption score share of 148,CC.EST calculated
LBY,2020,0.7631136574022762,WDI-calculated corruption score share of 148,CC.EST calculated
LSO,2020,3.8787223817815097,WDI-calculated corruption score share of 148,CC.EST calculated
MAR,2020,3.2978824682326424,WDI-calculated corruption score share of 148,CC.EST calculated
MDG,2020,2.0007849161300633,WDI-calculated corruption score share of 148,CC.EST calculated
MLI,2020,2.4534708268150394,WDI-calculated corruption score share of 148,CC.EST calculated
MOZ,2020,2.482379085348454,WDI-calculated corruption score share of 148,CC.EST calculated
MRT,2020,2.4221093796435973,WDI-calculated corruption score share of 148,CC.EST calculated
MUS,2020,5.135891121900461,WDI-calculated corruption score share of 148,CC.EST calculated
MWI,2020,3.3362976695208593,WDI-calculated corruption score share of 148,CC.EST calculated
NAM,2020,4.763593934559635,WDI-calculated corruption score share of 148,CC.EST calculated
NER,2020,2.7520400790218247,WDI-calculated corruption score share of 148,CC.EST calculated
NGA,2020,1.7673926480545217,WDI-calculated corruption score share of 148,CC.EST calculated
RWA,2020,5.323340815710855,WDI-calculated corruption score share of 148,CC.EST calculated
SDN,2020,1.1185221935235174,WDI-calculated corruption score share of 148,CC.EST calculated
SEN,2020,4.167548166430127,WDI-calculated corruption score share of 148,CC.EST calculated
SLE,2020,3.327892769237503,WDI-calculated corruption score share of 148,CC.EST calculated
SOM,2020,0.5350731923315657,WDI-calculated corruption score share of 148,CC.EST calculated
SSD,2020,0.0,WDI-calculated corruption score share of 148,CC.EST calculated
STP,2020,4.441946431895879,WDI-calculated corruption score share of 148,CC.EST calculated
SWZ,2020,3.5520658189813155,WDI-calculated corruption score share of 148,CC.EST calculated
SYC,2020,7.183084120802978,WDI-calculated corruption score share of 148,CC.EST calculated
TCD,2020,1.1050368652169051,WDI-calculated corruption score share of 148,CC.EST calculated
TGO,2020,2.6063014150532045,WDI-calculated corruption score share of 148,CC.EST calculated
TUN,2020,3.9341595240765623,WDI-calculated corruption score share of 148,CC.EST calculated
TZA,2020,3.306946946181142,WDI-calculated corruption score share of 148,CC.EST calculated
UGA,2020,1.8811613309152935,WDI-calculated corruption score share of 148,CC.EST calculated
ZAF,2020,4.054847544828955,WDI-calculated corruption score share of 148,CC.EST calculated
ZMB,2020,2.602566146983702,WDI-calculated corruption score share of 148,CC.EST calculated
ZWE,2020,1.3565486914789928,WDI-calculated corruption score share of 148,CC.EST calculated
AGO,2021,2.755556717885191,WDI-calculated corruption score share of 148,CC.EST calculated
BDI,2021,0.550681586278436,WDI-calculated corruption score share of 148,CC.EST calculated
BEN,2021,3.866911104492442,WDI-calculated corruption score share of 148,CC.EST calculated
BFA,2021,4.071183699261139,WDI-calculated corruption score share of 148,CC.EST calculated
BWA,2021,5.806022763885986,WDI-calculated corruption score share of 148,CC.EST calculated
CAF,2021,1.3699053302645208,WDI-calculated corruption score share of 148,CC.EST calculated
CIV,2021,3.3455255097844137,WDI-calculated corruption score share of 148,CC.EST calculated
CMR,2021,1.6730446655557838,WDI-calculated corruption score share of 148,CC.EST calculated
COD,2021,0.6204103718659374,WDI-calculated corruption score share of 148,CC.EST calculated
COG,2021,1.0325342328063514,WDI-calculated corruption score share of 148,CC.EST calculated
COM,2021,1.22227888500021,WDI-calculated corruption score share of 148,CC.EST calculated
CPV,2021,6.621105225355703,WDI-calculated corruption score share of 148,CC.EST calculated
DJI,2021,2.394656435990397,WDI-calculated corruption score share of 148,CC.EST calculated
DZA,2021,2.7869163314736576,WDI-calculated corruption score share of 148,CC.EST calculated
EGY,2021,2.62452610753968,WDI-calculated corruption score share of 148,CC.EST calculated
ERI,2021,1.3445486538137026,WDI-calculated corruption score share of 148,CC.EST calculated
ETH,2021,3.2833546131978255,WDI-calculated corruption score share of 148,CC.EST calculated
GAB,2021,2.248480034340457,WDI-calculated corruption score share of 148,CC.EST calculated
GHA,2021,3.9655188765475957,WDI-calculated corruption score share of 148,CC.EST calculated
GIN,2021,1.8934886386811884,WDI-calculated corruption score share of 148,CC.EST calculated
GMB,2021,3.378768285222511,WDI-calculated corruption score share of 148,CC.EST calculated
GNB,2021,1.1991357241926877,WDI-calculated corruption score share of 148,CC.EST calculated
GNQ,2021,0.5792589528860954,WDI-calculated corruption score share of 148,CC.EST calculated
KEN,2021,2.5577534247917377,WDI-calculated corruption score share of 148,CC.EST calculated
LBR,2021,2.086319543565911,WDI-calculated corruption score share of 148,CC.EST calculated
LBY,2021,0.5847581644568244,WDI-calculated corruption score share of 148,CC.EST calculated
LSO,2021,3.461436746064175,WDI-calculated corruption score share of 148,CC.EST calculated
MAR,2021,3.2903812529119487,WDI-calculated corruption score share of 148,CC.EST calculated
MDG,2021,2.0508196156321308,WDI-calculated corruption score share of 148,CC.EST calculated
MLI,2021,2.204073762596679,WDI-calculated corruption score share of 148,CC.EST calculated
MOZ,2021,2.331283278423462,WDI-calculated corruption score share of 148,CC.EST calculated
MRT,2021,2.3076864603233944,WDI-calculated corruption score share of 148,CC.EST calculated
MUS,2021,5.2891361563202,WDI-calculated corruption score share of 148,CC.EST calculated
MWI,2021,3.514207047519138,WDI-calculated corruption score share of 148,CC.EST calculated
NAM,2021,4.773671135055391,WDI-calculated corruption score share of 148,CC.EST calculated
NER,2021,2.9151516936842476,WDI-calculated corruption score share of 148,CC.EST calculated
NGA,2021,1.7072844497113833,WDI-calculated corruption score share of 148,CC.EST calculated
RWA,2021,5.592281162327635,WDI-calculated corruption score share of 148,CC.EST calculated
SDN,2021,1.3019798324149217,WDI-calculated corruption score share of 148,CC.EST calculated
SEN,2021,4.360818967441726,WDI-calculated corruption score share of 148,CC.EST calculated
SLE,2021,3.205471960172314,WDI-calculated corruption score share of 148,CC.EST calculated
SOM,2021,0.09615819556303658,WDI-calculated corruption score share of 148,CC.EST calculated
SSD,2021,0.0,WDI-calculated corruption score share of 148,CC.EST calculated
STP,2021,4.801793046338546,WDI-calculated corruption score share of 148,CC.EST calculated
SWZ,2021,2.6438772189600055,WDI-calculated corruption score share of 148,CC.EST calculated
SYC,2021,7.976439581299892,WDI-calculated corruption score share of 148,CC.EST calculated
TCD,2021,0.7900784759018253,WDI-calculated corruption score share of 148,CC.EST calculated
TGO,2021,2.659666982323624,WDI-calculated corruption score share of 148,CC.EST calculated
TUN,2021,3.6539143376702876,WDI-calculated corruption score share of 148,CC.EST calculated
TZA,2021,3.3469621373142218,WDI-calculated corruption score share of 148,CC.EST calculated
UGA,2021,1.8759453792337264,WDI-calculated corruption score share of 148,CC.EST calculated
ZAF,2021,4.183350853842668,WDI-calculated corruption score share of 148,CC.EST calculated
ZMB,2021,2.5044157751007816,WDI-calculated corruption score share of 148,CC.EST calculated
ZWE,2021,1.2990706167162522,WDI-calculated corruption score share of 148,CC.EST calculated
AGO,2022,2.8380977765242257,WDI-calculated corruption score share of 148,CC.EST calculated
BDI,2022,0.7706060739315651,WDI-calculated corruption score share of 148,CC.EST calculated
BEN,2022,4.030740782432557,WDI-calculated corruption score share of 148,CC.EST calculated
BFA,2022,3.981023174803547,WDI-calculated corruption score share of 148,CC.EST calculated
BWA,2022,5.74663850828228,WDI-calculated corruption score share of 148,CC.EST calculated
CAF,2022,1.3915220924141796,WDI-calculated corruption score share of 148,CC.EST calculated
CIV,2022,3.4627471285127895,WDI-calculated corruption score share of 148,CC.EST calculated
CMR,2022,1.6572779173705643,WDI-calculated corruption score share of 148,CC.EST calculated
COD,2022,0.7095702239435544,WDI-calculated corruption score share of 148,CC.EST calculated
COG,2022,1.1321563946292041,WDI-calculated corruption score share of 148,CC.EST calculated
COM,2022,1.3941578668195345,WDI-calculated corruption score share of 148,CC.EST calculated
CPV,2022,6.426744627224804,WDI-calculated corruption score share of 148,CC.EST calculated
DJI,2022,2.425216245853891,WDI-calculated corruption score share of 148,CC.EST calculated
DZA,2022,2.779516894490404,WDI-calculated corruption score share of 148,CC.EST calculated
EGY,2022,2.6861149211344437,WDI-calculated corruption score share of 148,CC.EST calculated
ERI,2022,1.3091252322613482,WDI-calculated corruption score share of 148,CC.EST calculated
ETH,2022,3.2469300045517957,WDI-calculated corruption score share of 148,CC.EST calculated
GAB,2022,1.8552556755545893,WDI-calculated corruption score share of 148,CC.EST calculated
GHA,2022,4.0889128942757775,WDI-calculated corruption score share of 148,CC.EST calculated
GIN,2022,2.017739453998536,WDI-calculated corruption score share of 148,CC.EST calculated
GMB,2022,3.606904288881172,WDI-calculated corruption score share of 148,CC.EST calculated
GNB,2022,1.5300486759623846,WDI-calculated corruption score share of 148,CC.EST calculated
GNQ,2022,0.5793604650545807,WDI-calculated corruption score share of 148,CC.EST calculated
KEN,2022,2.502279927909048,WDI-calculated corruption score share of 148,CC.EST calculated
LBR,2022,2.1234487823563373,WDI-calculated corruption score share of 148,CC.EST calculated
LBY,2022,0.7520789225911403,WDI-calculated corruption score share of 148,CC.EST calculated
LSO,2022,3.3944201801548592,WDI-calculated corruption score share of 148,CC.EST calculated
MAR,2022,3.351425589678602,WDI-calculated corruption score share of 148,CC.EST calculated
MDG,2022,2.0220203086201294,WDI-calculated corruption score share of 148,CC.EST calculated
MLI,2022,2.3091440821378795,WDI-calculated corruption score share of 148,CC.EST calculated
MOZ,2022,2.328238413384158,WDI-calculated corruption score share of 148,CC.EST calculated
MRT,2022,2.4311114340717443,WDI-calculated corruption score share of 148,CC.EST calculated
MUS,2022,5.195333313612506,WDI-calculated corruption score share of 148,CC.EST calculated
MWI,2022,2.846140874637385,WDI-calculated corruption score share of 148,CC.EST calculated
NAM,2022,4.726872097531768,WDI-calculated corruption score share of 148,CC.EST calculated
NER,2022,2.9010571949192423,WDI-calculated corruption score share of 148,CC.EST calculated
NGA,2022,1.657350838557789,WDI-calculated corruption score share of 148,CC.EST calculated
RWA,2022,5.517269131327488,WDI-calculated corruption score share of 148,CC.EST calculated
SDN,2022,1.0090178141490622,WDI-calculated corruption score share of 148,CC.EST calculated
SEN,2022,4.205768907611088,WDI-calculated corruption score share of 148,CC.EST calculated
SLE,2022,2.9578981719840303,WDI-calculated corruption score share of 148,CC.EST calculated
SOM,2022,0.14422232687710582,WDI-calculated corruption score share of 148,CC.EST calculated
SSD,2022,0.0,WDI-calculated corruption score share of 148,CC.EST calculated
STP,2022,4.932316998892168,WDI-calculated corruption score share of 148,CC.EST calculated
SWZ,2022,2.578059190321335,WDI-calculated corruption score share of 148,CC.EST calculated
SYC,2022,8.112671183931829,WDI-calculated corruption score share of 148,CC.EST calculated
TCD,2022,0.8382663240096786,WDI-calculated corruption score share of 148,CC.EST calculated
TGO,2022,2.7804592919976745,WDI-calculated corruption score share of 148,CC.EST calculated
TUN,2022,3.5515556792851313,WDI-calculated corruption score share of 148,CC.EST calculated
TZA,2022,3.425823975131339,WDI-calculated corruption score share of 148,CC.EST calculated
UGA,2022,1.8136680150366744,WDI-calculated corruption score share of 148,CC.EST calculated
ZAF,2022,3.482401565221382,WDI-calculated corruption score share of 148,CC.EST calculated
ZMB,2022,3.0833004383489007,WDI-calculated corruption score share of 148,CC.EST calculated
ZWE,2022,1.3599717068048038,WDI-calculated corruption score share of 148,CC.EST calculated
AGO,2023,2.8371409490181736,WDI-calculated corruption score share of 148,CC.EST calculated
BDI,2023,0.8629088194945542,WDI-calculated corruption score share of 148,CC.EST calculated
BEN,2023,4.006399975710257,WDI-calculated corruption score share of 148,CC.EST calculated
BFA,2023,3.755921595688154,WDI-calculated corruption score share of 148,CC.EST calculated
BWA,2023,5.540894479293341,WDI-calculated corruption score share of 148,CC.EST calculated
CAF,2023,1.3733826580863855,WDI-calculated corruption score share of 148,CC.EST calculated
CIV,2023,3.4567067331902614,WDI-calculated corruption score share of 148,CC.EST calculated
CMR,2023,1.6839519833129786,WDI-calculated corruption score share of 148,CC.EST calculated
COD,2023,1.0204835037722082,WDI-calculated corruption score share of 148,CC.EST calculated
COG,2023,1.3026733263242993,WDI-calculated corruption score share of 148,CC.EST calculated
COM,2023,2.043803166789059,WDI-calculated corruption score share of 148,CC.EST calculated
CPV,2023,6.164951501913177,WDI-calculated corruption score share of 148,CC.EST calculated
DJI,2023,2.4803014201467315,WDI-calculated corruption score share of 148,CC.EST calculated
DZA,2023,2.8801516155264917,WDI-calculated corruption score share of 148,CC.EST calculated
EGY,2023,2.5494482088841934,WDI-calculated corruption score share of 148,CC.EST calculated
ERI,2023,1.0314323744605318,WDI-calculated corruption score share of 148,CC.EST calculated
ETH,2023,3.1394162839299256,WDI-calculated corruption score share of 148,CC.EST calculated
GAB,2023,1.9907611556524947,WDI-calculated corruption score share of 148,CC.EST calculated
GHA,2023,3.903230407741374,WDI-calculated corruption score share of 148,CC.EST calculated
GIN,2023,2.236688363260435,WDI-calculated corruption score share of 148,CC.EST calculated
GMB,2023,3.5232256934612582,WDI-calculated corruption score share of 148,CC.EST calculated
GNB,2023,1.6509610944105826,WDI-calculated corruption score share of 148,CC.EST calculated
GNQ,2023,0.8329716244822221,WDI-calculated corruption score share of 148,CC.EST calculated
KEN,2023,2.501198427528615,WDI-calculated corruption score share of 148,CC.EST calculated
LBR,2023,2.2561449654231702,WDI-calculated corruption score share of 148,CC.EST calculated
LBY,2023,0.92761125975644,WDI-calculated corruption score share of 148,CC.EST calculated
LSO,2023,3.0467319107442603,WDI-calculated corruption score share of 148,CC.EST calculated
MAR,2023,2.9906623248002937,WDI-calculated corruption score share of 148,CC.EST calculated
MDG,2023,2.022784145978292,WDI-calculated corruption score share of 148,CC.EST calculated
MLI,2023,2.3114793613791953,WDI-calculated corruption score share of 148,CC.EST calculated
MOZ,2023,2.3811619644404693,WDI-calculated corruption score share of 148,CC.EST calculated
MRT,2023,2.393233706929015,WDI-calculated corruption score share of 148,CC.EST calculated
MUS,2023,5.055540730616076,WDI-calculated corruption score share of 148,CC.EST calculated
MWI,2023,2.851974597930722,WDI-calculated corruption score share of 148,CC.EST calculated
NAM,2023,4.339543573195005,WDI-calculated corruption score share of 148,CC.EST calculated
NER,2023,2.9332879041137248,WDI-calculated corruption score share of 148,CC.EST calculated
NGA,2023,1.937663299429696,WDI-calculated corruption score share of 148,CC.EST calculated
RWA,2023,5.511390736676185,WDI-calculated corruption score share of 148,CC.EST calculated
SDN,2023,0.9755044534457266,WDI-calculated corruption score share of 148,CC.EST calculated
SEN,2023,4.230535146490883,WDI-calculated corruption score share of 148,CC.EST calculated
SLE,2023,2.9109313375187633,WDI-calculated corruption score share of 148,CC.EST calculated
SOM,2023,0.49396558335248686,WDI-calculated corruption score share of 148,CC.EST calculated
SSD,2023,0.0,WDI-calculated corruption score share of 148,CC.EST calculated
STP,2023,4.861535336441028,WDI-calculated corruption score share of 148,CC.EST calculated
SWZ,2023,2.5761681547985633,WDI-calculated corruption score share of 148,CC.EST calculated
SYC,2023,7.508761885884618,WDI-calculated corruption score share of 148,CC.EST calculated
TCD,2023,1.0165290746609439,WDI-calculated corruption score share of 148,CC.EST calculated
TGO,2023,2.8178291211991953,WDI-calculated corruption score share of 148,CC.EST calculated
TUN,2023,3.396417236316513,WDI-calculated corruption score share of 148,CC.EST calculated
TZA,2023,3.4423296085292354,WDI-calculated corruption score share of 148,CC.EST calculated
UGA,2023,1.9343237881496824,WDI-calculated corruption score share of 148,CC.EST calculated
ZAF,2023,3.5158372890544247,WDI-calculated corruption score share of 148,CC.EST calculated
ZMB,2023,3.1130295428840524,WDI-calculated corruption score share of 148,CC.EST calculated
ZWE,2023,1.4780865977836215,WDI-calculated corruption score share of 148,CC.EST calculated
