economy,Year,Value,Indicator,IndicatorID
RWA,1982,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,1982,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,1982,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,1982,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,1982,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,1982,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,1982,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,1982,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,1982,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,1982,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,1982,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,1982,22.7812005661477,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,1982,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,1982,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,1982,18.1279214374544,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,1982,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,1982,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,1983,21.0827067669173,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,1983,34.95877761032,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,1983,18.8367193058753,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,1983,23.0676946419435,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,1983,17.9500097965124,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,1983,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,1984,18.4462025316456,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,1984,38.6935165135429,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,1984,19.2581157792252,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,1984,22.9789158505396,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,1984,19.1003697876317,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,1984,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,1985,17.254691689008,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,1985,35.5810898750737,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,1985,17.7713156969784,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,1985,28.8148273894139,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,1985,21.9996295399171,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,1985,20.813175645104,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,1985,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,1986,16.3197278911565,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,1986,31.6971536025787,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,1986,17.5419850967209,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,1986,30.0370562177124,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,1986,22.5168984972907,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,1986,20.1171711868654,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,1986,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,1987,14.5708737864078,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,1987,31.9131915923134,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,1987,17.5760856015597,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,1987,32.7633815655736,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,1987,20.5617711846477,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,1987,19.9058763673366,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,1987,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,1988,14.349025974026,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,1988,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
